"customer_id","customer_name","order_count","total_revenue","avg_order_value","cancelled_orders","cancellation_rate"
1796,"Customer 01796",8,6449.02,806.13,0,0.00
1797,"Customer 01797",7,9210.36,1315.77,1,14.29
1798,"Customer 01798",7,9263.39,1323.34,0,0.00
1799,"Customer 01799",7,7544.00,1077.71,1,14.29
1800,"Customer 01800",9,16227.36,1803.04,0,0.00
1801,"Customer 01801",6,5199.33,866.56,1,16.67
1802,"Customer 01802",20,26774.89,1338.74,0,0.00
1803,"Customer 01803",8,13106.11,1638.26,0,0.00
1804,"Customer 01804",8,6865.68,858.21,0,0.00
1805,"Customer 01805",12,12525.37,1043.78,0,0.00
1806,"Customer 01806",11,14661.03,1332.82,1,9.09
1807,"Customer 01807",12,18956.84,1579.74,0,0.00
1808,"Customer 01808",9,10828.39,1203.15,0,0.00
1809,"Customer 01809",14,11202.40,800.17,0,0.00
1810,"Customer 01810",8,3446.38,430.80,0,0.00
1811,"Customer 01811",10,9015.72,901.57,0,0.00
1812,"Customer 01812",7,11159.60,1594.23,0,0.00
1813,"Customer 01813",7,8252.44,1178.92,1,14.29
1814,"Customer 01814",9,10865.27,1207.25,0,0.00
1815,"Customer 01815",7,9918.57,1416.94,1,14.29
1816,"Customer 01816",14,21347.33,1524.81,1,7.14
1817,"Customer 01817",12,18417.72,1534.81,0,0.00
1818,"Customer 01818",4,3796.72,949.18,0,0.00
1819,"Customer 01819",9,8157.46,906.38,2,22.22
1820,"Customer 01820",7,8049.94,1149.99,1,14.29
1821,"Customer 01821",11,9957.92,905.27,0,0.00
1822,"Customer 01822",13,18502.36,1423.26,1,7.69
1823,"Customer 01823",6,3941.49,656.92,2,33.33
1824,"Customer 01824",14,20317.51,1451.25,2,14.29
1825,"Customer 01825",8,10923.70,1365.46,0,0.00
1826,"Customer 01826",9,10347.39,1149.71,0,0.00
1827,"Customer 01827",13,12538.43,964.49,1,7.69
1828,"Customer 01828",6,7435.68,1239.28,1,16.67
1829,"Customer 01829",6,9651.63,1608.61,1,16.67
1830,"Customer 01830",9,7935.37,881.71,0,0.00
1831,"Customer 01831",13,10926.73,840.52,1,7.69
1832,"Customer 01832",10,18365.40,1836.54,0,0.00
1833,"Customer 01833",13,13360.42,1027.72,2,15.38
1834,"Customer 01834",7,7232.42,1033.20,0,0.00
1835,"Customer 01835",11,12003.62,1091.24,1,9.09
1836,"Customer 01836",20,16222.98,811.15,2,10.00
1837,"Customer 01837",10,12912.52,1291.25,0,0.00
1838,"Customer 01838",8,4454.91,556.86,0,0.00
1839,"Customer 01839",11,20689.61,1880.87,0,0.00
1840,"Customer 01840",15,17495.91,1166.39,0,0.00
1841,"Customer 01841",9,9228.82,1025.42,0,0.00
1842,"Customer 01842",9,11700.03,1300.00,1,11.11
1843,"Customer 01843",8,8754.69,1094.34,0,0.00
1844,"Customer 01844",7,7788.91,1112.70,0,0.00
1845,"Customer 01845",10,7590.52,759.05,0,0.00
1846,"Customer 01846",12,14594.23,1216.19,0,0.00
1847,"Customer 01847",5,7224.43,1444.89,0,0.00
1848,"Customer 01848",5,6197.95,1239.59,0,0.00
1849,"Customer 01849",7,4130.97,590.14,1,14.29
1850,"Customer 01850",15,26109.57,1740.64,2,13.33
1851,"Customer 01851",11,9984.74,907.70,0,0.00
1852,"Customer 01852",6,7024.92,1170.82,0,0.00
1853,"Customer 01853",12,5882.12,490.18,1,8.33
1854,"Customer 01854",10,10208.56,1020.86,0,0.00
1855,"Customer 01855",5,3645.91,729.18,0,0.00
1856,"Customer 01856",12,8809.97,734.16,1,8.33
1857,"Customer 01857",10,14281.96,1428.20,0,0.00
1858,"Customer 01858",6,5801.39,966.90,0,0.00
1859,"Customer 01859",6,5223.60,870.60,0,0.00
1860,"Customer 01860",8,7193.38,899.17,0,0.00
1861,"Customer 01861",8,15621.16,1952.65,1,12.50
1862,"Customer 01862",6,2845.98,474.33,2,33.33
1863,"Customer 01863",8,6545.64,818.21,0,0.00
1864,"Customer 01864",10,19058.18,1905.82,1,10.00
1865,"Customer 01865",8,8306.25,1038.28,2,25.00
1866,"Customer 01866",7,9497.15,1356.74,0,0.00
1867,"Customer 01867",15,25649.88,1709.99,0,0.00
1868,"Customer 01868",11,18760.39,1705.49,0,0.00
1869,"Customer 01869",7,10488.73,1498.39,0,0.00
1870,"Customer 01870",9,22165.04,2462.78,0,0.00
1871,"Customer 01871",7,9899.45,1414.21,2,28.57
1872,"Customer 01872",9,12921.40,1435.71,1,11.11
1873,"Customer 01873",16,16787.63,1049.23,0,0.00
1874,"Customer 01874",9,13975.57,1552.84,0,0.00
1875,"Customer 01875",7,9970.89,1424.41,0,0.00
1876,"Customer 01876",9,6703.28,744.81,1,11.11
1877,"Customer 01877",7,7628.54,1089.79,0,0.00
1878,"Customer 01878",10,17666.55,1766.66,1,10.00
1879,"Customer 01879",4,3357.02,839.26,1,25.00
1880,"Customer 01880",10,10048.97,1004.90,0,0.00
1881,"Customer 01881",9,15363.63,1707.07,0,0.00
1882,"Customer 01882",9,9673.46,1074.83,0,0.00
1883,"Customer 01883",12,7117.78,593.15,0,0.00
1884,"Customer 01884",10,9508.10,950.81,0,0.00
1885,"Customer 01885",16,23950.48,1496.91,0,0.00
1886,"Customer 01886",12,10256.85,854.74,1,8.33
1887,"Customer 01887",18,22502.66,1250.15,2,11.11
1888,"Customer 01888",8,11988.68,1498.59,0,0.00
1889,"Customer 01889",6,2913.22,485.54,0,0.00
1890,"Customer 01890",7,4753.48,679.07,1,14.29
1891,"Customer 01891",12,17199.22,1433.27,1,8.33
1892,"Customer 01892",12,11539.78,961.65,0,0.00
1893,"Customer 01893",12,15676.35,1306.36,0,0.00
1894,"Customer 01894",7,4528.11,646.87,0,0.00
1895,"Customer 01895",9,5977.12,664.12,0,0.00
1896,"Customer 01896",16,14261.46,891.34,1,6.25
1897,"Customer 01897",8,8998.94,1124.87,1,12.50
1898,"Customer 01898",5,6101.90,1220.38,0,0.00
1899,"Customer 01899",6,14987.07,2497.85,0,0.00
1900,"Customer 01900",8,10792.80,1349.10,0,0.00
1901,"Customer 01901",11,8031.75,730.16,1,9.09
1902,"Customer 01902",11,12055.37,1095.94,0,0.00
1903,"Customer 01903",7,12891.97,1841.71,1,14.29
1904,"Customer 01904",8,8183.36,1022.92,1,12.50
1905,"Customer 01905",2,478.82,239.41,0,0.00
1906,"Customer 01906",6,3200.93,533.49,0,0.00
1907,"Customer 01907",8,7622.72,952.84,1,12.50
1908,"Customer 01908",8,16399.20,2049.90,0,0.00
1909,"Customer 01909",15,15617.75,1041.18,1,6.67
1910,"Customer 01910",12,12862.67,1071.89,0,0.00
1911,"Customer 01911",9,11970.55,1330.06,1,11.11
1912,"Customer 01912",6,5856.55,976.09,0,0.00
1913,"Customer 01913",8,7528.77,941.10,0,0.00
1914,"Customer 01914",12,14057.39,1171.45,0,0.00
1915,"Customer 01915",17,15623.74,919.04,0,0.00
1916,"Customer 01916",15,8173.13,544.88,0,0.00
1917,"Customer 01917",11,15544.52,1413.14,2,18.18
1918,"Customer 01918",12,12730.94,1060.91,2,16.67
1919,"Customer 01919",6,9048.11,1508.02,0,0.00
1920,"Customer 01920",9,13886.27,1542.92,0,0.00
1921,"Customer 01921",10,10150.23,1015.02,0,0.00
1922,"Customer 01922",12,19444.73,1620.39,0,0.00
1923,"Customer 01923",13,20151.05,1550.08,1,7.69
1924,"Customer 01924",11,11672.29,1061.12,1,9.09
1925,"Customer 01925",9,10684.99,1187.22,0,0.00
1926,"Customer 01926",10,19726.03,1972.60,1,10.00
1927,"Customer 01927",12,9782.37,815.20,1,8.33
1928,"Customer 01928",10,17747.25,1774.73,0,0.00
1929,"Customer 01929",12,17337.58,1444.80,0,0.00
1930,"Customer 01930",8,4519.87,564.98,0,0.00
1931,"Customer 01931",8,13000.31,1625.04,1,12.50
1932,"Customer 01932",11,8061.28,732.84,1,9.09
1933,"Customer 01933",4,6347.80,1586.95,0,0.00
1934,"Customer 01934",9,19904.77,2211.64,0,0.00
1935,"Customer 01935",9,7187.06,798.56,0,0.00
1936,"Customer 01936",9,6771.31,752.37,0,0.00
1937,"Customer 01937",17,25960.47,1527.09,0,0.00
1938,"Customer 01938",7,8449.82,1207.12,0,0.00
1939,"Customer 01939",7,5852.71,836.10,0,0.00
1940,"Customer 01940",9,13491.97,1499.11,1,11.11
1941,"Customer 01941",13,16434.07,1264.16,0,0.00
1942,"Customer 01942",11,15730.78,1430.07,2,18.18
1943,"Customer 01943",15,21870.56,1458.04,1,6.67
1944,"Customer 01944",7,4411.38,630.20,1,14.29
1945,"Customer 01945",11,7368.81,669.89,3,27.27
1946,"Customer 01946",5,5617.89,1123.58,0,0.00
1947,"Customer 01947",8,6729.37,841.17,1,12.50
1948,"Customer 01948",8,9649.45,1206.18,0,0.00
1949,"Customer 01949",10,6865.37,686.54,0,0.00
1950,"Customer 01950",12,15499.79,1291.65,0,0.00
1951,"Customer 01951",8,9029.65,1128.71,0,0.00
1952,"Customer 01952",12,21027.88,1752.32,1,8.33
1953,"Customer 01953",6,11620.97,1936.83,0,0.00
1954,"Customer 01954",7,9344.11,1334.87,0,0.00
1955,"Customer 01955",13,7995.87,615.07,1,7.69
1956,"Customer 01956",21,14913.74,710.18,0,0.00
1957,"Customer 01957",13,12589.63,968.43,0,0.00
1958,"Customer 01958",9,11277.96,1253.11,0,0.00
1959,"Customer 01959",6,5705.46,950.91,0,0.00
1960,"Customer 01960",9,9267.48,1029.72,1,11.11
1961,"Customer 01961",4,5462.19,1365.55,0,0.00
1962,"Customer 01962",10,5845.64,584.56,0,0.00
1963,"Customer 01963",11,8001.59,727.42,0,0.00
1964,"Customer 01964",9,12296.39,1366.27,1,11.11
1965,"Customer 01965",11,12765.46,1160.50,0,0.00
1966,"Customer 01966",13,11958.13,919.86,0,0.00
1967,"Customer 01967",8,9517.70,1189.71,1,12.50
1968,"Customer 01968",8,4700.91,587.61,0,0.00
1969,"Customer 01969",6,4830.68,805.11,1,16.67
1970,"Customer 01970",15,10955.08,730.34,0,0.00
1971,"Customer 01971",9,6570.07,730.01,0,0.00
1972,"Customer 01972",10,10573.57,1057.36,0,0.00
1973,"Customer 01973",12,15365.13,1280.43,1,8.33
1974,"Customer 01974",9,9791.92,1087.99,0,0.00
1975,"Customer 01975",10,7920.71,792.07,1,10.00
1976,"Customer 01976",8,11031.75,1378.97,0,0.00
1977,"Customer 01977",12,11726.01,977.17,1,8.33
1978,"Customer 01978",11,9660.53,878.23,1,9.09
1979,"Customer 01979",12,9033.47,752.79,1,8.33
1980,"Customer 01980",4,2756.24,689.06,0,0.00
1981,"Customer 01981",13,18909.22,1454.56,1,7.69
1982,"Customer 01982",13,18028.94,1386.84,1,7.69
1983,"Customer 01983",11,4725.92,429.63,1,9.09
1984,"Customer 01984",15,14559.74,970.65,0,0.00
1985,"Customer 01985",14,18739.42,1338.53,0,0.00
1986,"Customer 01986",12,21733.80,1811.15,1,8.33
1987,"Customer 01987",6,4876.21,812.70,0,0.00
1988,"Customer 01988",12,16177.16,1348.10,0,0.00
1989,"Customer 01989",9,8850.70,983.41,0,0.00
1990,"Customer 01990",13,15169.45,1166.88,0,0.00
1991,"Customer 01991",17,11930.09,701.77,1,5.88
1992,"Customer 01992",9,11894.78,1321.64,1,11.11
1993,"Customer 01993",11,13133.50,1193.95,1,9.09
1994,"Customer 01994",10,10943.33,1094.33,1,10.00
1995,"Customer 01995",8,9678.04,1209.76,0,0.00
1996,"Customer 01996",8,7150.52,893.82,1,12.50
1997,"Customer 01997",12,11111.40,925.95,0,0.00
1998,"Customer 01998",9,11157.11,1239.68,0,0.00
1999,"Customer 01999",10,8767.60,876.76,0,0.00
2000,"Customer 02000",8,4565.07,570.63,0,0.00
2001,"Customer 02001",13,21144.14,1626.47,0,0.00
2002,"Customer 02002",11,9579.30,870.85,0,0.00
2003,"Customer 02003",7,7190.80,1027.26,0,0.00
2004,"Customer 02004",11,21246.88,1931.53,0,0.00
2005,"Customer 02005",8,8067.88,1008.49,0,0.00
2006,"Customer 02006",10,14110.63,1411.06,1,10.00
2007,"Customer 02007",12,15090.54,1257.55,1,8.33
2008,"Customer 02008",12,9742.37,811.86,0,0.00
2009,"Customer 02009",17,25187.55,1481.62,0,0.00
2010,"Customer 02010",15,25644.30,1709.62,1,6.67
2011,"Customer 02011",10,8360.93,836.09,0,0.00
2012,"Customer 02012",14,16888.81,1206.34,0,0.00
2013,"Customer 02013",14,25005.29,1786.09,0,0.00
2014,"Customer 02014",12,16211.32,1350.94,0,0.00
2015,"Customer 02015",2,679.38,339.69,0,0.00
2016,"Customer 02016",10,15526.81,1552.68,0,0.00
2017,"Customer 02017",13,12021.11,924.70,2,15.38
2018,"Customer 02018",4,2245.02,561.26,0,0.00
2019,"Customer 02019",9,13658.79,1517.64,0,0.00
2020,"Customer 02020",10,12589.11,1258.91,1,10.00
2021,"Customer 02021",8,20311.36,2538.92,0,0.00
2022,"Customer 02022",6,3735.92,622.65,1,16.67
2023,"Customer 02023",8,5635.70,704.46,0,0.00
2024,"Customer 02024",4,4868.00,1217.00,0,0.00
2025,"Customer 02025",13,12542.81,964.83,0,0.00
2026,"Customer 02026",8,6985.18,873.15,2,25.00
2027,"Customer 02027",10,5709.37,570.94,1,10.00
2028,"Customer 02028",9,14590.23,1621.14,1,11.11
2029,"Customer 02029",14,15849.19,1132.09,0,0.00
2030,"Customer 02030",12,13395.99,1116.33,0,0.00
2031,"Customer 02031",16,24211.69,1513.23,2,12.50
2032,"Customer 02032",8,10966.20,1370.78,0,0.00
2033,"Customer 02033",8,7937.07,992.13,1,12.50
2034,"Customer 02034",6,5956.69,992.78,0,0.00
2035,"Customer 02035",10,9348.18,934.82,1,10.00
2036,"Customer 02036",8,11844.63,1480.58,0,0.00
2037,"Customer 02037",15,27081.20,1805.41,1,6.67
2038,"Customer 02038",14,23304.71,1664.62,1,7.14
2039,"Customer 02039",24,25647.19,1068.63,1,4.17
2040,"Customer 02040",11,7342.22,667.47,0,0.00
2041,"Customer 02041",8,12031.82,1503.98,0,0.00
2042,"Customer 02042",12,13647.47,1137.29,0,0.00
2043,"Customer 02043",11,12573.93,1143.08,0,0.00
2044,"Customer 02044",8,5965.22,745.65,0,0.00
2045,"Customer 02045",13,11799.65,907.67,0,0.00
2046,"Customer 02046",14,22098.42,1578.46,0,0.00
2047,"Customer 02047",11,16255.62,1477.78,1,9.09
2048,"Customer 02048",8,16845.89,2105.74,0,0.00
2049,"Customer 02049",13,11488.58,883.74,1,7.69
2050,"Customer 02050",13,19978.03,1536.77,2,15.38
2051,"Customer 02051",9,13699.67,1522.19,0,0.00
2052,"Customer 02052",16,22822.22,1426.39,2,12.50
2053,"Customer 02053",10,13559.22,1355.92,0,0.00
2054,"Customer 02054",17,20806.75,1223.93,1,5.88
2055,"Customer 02055",9,5168.67,574.30,2,22.22
2056,"Customer 02056",12,20657.67,1721.47,0,0.00
2057,"Customer 02057",14,13155.12,939.65,2,14.29
2058,"Customer 02058",9,8512.27,945.81,0,0.00
2059,"Customer 02059",9,11006.83,1222.98,0,0.00
2060,"Customer 02060",14,17061.14,1218.65,1,7.14
2061,"Customer 02061",9,4240.19,471.13,0,0.00
2062,"Customer 02062",10,8299.79,829.98,1,10.00
2063,"Customer 02063",10,7916.74,791.67,2,20.00
2064,"Customer 02064",10,11187.70,1118.77,0,0.00
2065,"Customer 02065",12,20718.29,1726.52,0,0.00
2066,"Customer 02066",5,2601.67,520.33,0,0.00
2067,"Customer 02067",13,6455.12,496.55,0,0.00
2068,"Customer 02068",13,12024.45,924.96,2,15.38
2069,"Customer 02069",11,12743.05,1158.46,0,0.00
2070,"Customer 02070",7,4400.70,628.67,1,14.29
2071,"Customer 02071",5,6758.33,1351.67,0,0.00
2072,"Customer 02072",13,15715.06,1208.85,2,15.38
2073,"Customer 02073",7,7148.59,1021.23,0,0.00
2074,"Customer 02074",9,8137.48,904.16,1,11.11
2075,"Customer 02075",12,14466.46,1205.54,0,0.00
2076,"Customer 02076",6,6005.06,1000.84,1,16.67
2077,"Customer 02077",13,10854.20,834.94,0,0.00
2078,"Customer 02078",8,13675.32,1709.42,0,0.00
2079,"Customer 02079",6,5957.77,992.96,0,0.00
2080,"Customer 02080",8,9499.78,1187.47,0,0.00
2081,"Customer 02081",15,16041.71,1069.45,1,6.67
2082,"Customer 02082",12,22065.26,1838.77,1,8.33
2083,"Customer 02083",14,14550.48,1039.32,0,0.00
2084,"Customer 02084",10,7829.62,782.96,0,0.00
2085,"Customer 02085",6,4567.33,761.22,0,0.00
2086,"Customer 02086",11,14222.66,1292.97,0,0.00
2087,"Customer 02087",16,20290.50,1268.16,1,6.25
2088,"Customer 02088",19,31219.02,1643.11,0,0.00
2089,"Customer 02089",9,9371.70,1041.30,0,0.00
2090,"Customer 02090",9,6226.97,691.89,0,0.00
2091,"Customer 02091",8,10382.45,1297.81,0,0.00
2092,"Customer 02092",4,2355.96,588.99,0,0.00
2093,"Customer 02093",14,15203.66,1085.98,0,0.00
2094,"Customer 02094",8,8074.98,1009.37,0,0.00
2095,"Customer 02095",16,22151.59,1384.47,0,0.00
2096,"Customer 02096",14,22191.74,1585.12,1,7.14
2097,"Customer 02097",14,16176.34,1155.45,1,7.14
2098,"Customer 02098",17,26748.92,1573.47,2,11.76
2099,"Customer 02099",9,7124.43,791.60,0,0.00
2100,"Customer 02100",12,6943.57,578.63,0,0.00
2101,"Customer 02101",8,9096.93,1137.12,0,0.00
2102,"Customer 02102",6,4563.92,760.65,1,16.67
2103,"Customer 02103",21,16620.58,791.46,4,19.05
2104,"Customer 02104",14,15579.23,1112.80,0,0.00
2105,"Customer 02105",9,15450.51,1716.72,0,0.00
2106,"Customer 02106",10,4861.09,486.11,0,0.00
2107,"Customer 02107",13,11634.02,894.92,0,0.00
2108,"Customer 02108",16,22740.35,1421.27,1,6.25
2109,"Customer 02109",6,7422.04,1237.01,0,0.00
2110,"Customer 02110",11,15041.10,1367.37,0,0.00
2111,"Customer 02111",9,5567.42,618.60,2,22.22
2112,"Customer 02112",7,8078.65,1154.09,1,14.29
2113,"Customer 02113",9,18304.01,2033.78,1,11.11
2114,"Customer 02114",7,6318.75,902.68,0,0.00
2115,"Customer 02115",8,6135.90,766.99,0,0.00
2116,"Customer 02116",9,15421.69,1713.52,1,11.11
2117,"Customer 02117",10,9840.98,984.10,0,0.00
2118,"Customer 02118",9,9769.92,1085.55,0,0.00
2119,"Customer 02119",9,18021.02,2002.34,2,22.22
2120,"Customer 02120",8,6910.47,863.81,0,0.00
2121,"Customer 02121",10,13309.59,1330.96,0,0.00
2122,"Customer 02122",12,12250.91,1020.91,2,16.67
2123,"Customer 02123",6,5984.22,997.37,0,0.00
2124,"Customer 02124",10,6950.94,695.09,0,0.00
2125,"Customer 02125",9,10202.15,1133.57,1,11.11
2126,"Customer 02126",11,13032.30,1184.75,1,9.09
2127,"Customer 02127",4,3753.00,938.25,0,0.00
2128,"Customer 02128",15,16546.96,1103.13,0,0.00
2129,"Customer 02129",12,20132.29,1677.69,2,16.67
2130,"Customer 02130",13,8664.78,666.52,0,0.00
2131,"Customer 02131",5,8974.78,1794.96,0,0.00
2132,"Customer 02132",9,6108.45,678.72,0,0.00
2133,"Customer 02133",7,13278.72,1896.96,0,0.00
2134,"Customer 02134",12,11206.88,933.91,1,8.33
2135,"Customer 02135",10,17116.19,1711.62,1,10.00
2136,"Customer 02136",8,7749.71,968.71,1,12.50
2137,"Customer 02137",8,7974.47,996.81,1,12.50
2138,"Customer 02138",4,10024.96,2506.24,0,0.00
2139,"Customer 02139",9,9611.44,1067.94,0,0.00
2140,"Customer 02140",10,7250.80,725.08,1,10.00
2141,"Customer 02141",6,7183.52,1197.25,0,0.00
2142,"Customer 02142",8,7605.68,950.71,1,12.50
2143,"Customer 02143",8,13576.60,1697.08,1,12.50
2144,"Customer 02144",7,4738.04,676.86,1,14.29
2145,"Customer 02145",8,8476.01,1059.50,0,0.00
2146,"Customer 02146",7,10957.96,1565.42,0,0.00
2147,"Customer 02147",13,6066.14,466.63,0,0.00
2148,"Customer 02148",12,11016.98,918.08,0,0.00
2149,"Customer 02149",8,6295.72,786.97,0,0.00
2150,"Customer 02150",11,7380.09,670.92,1,9.09
2151,"Customer 02151",12,13453.58,1121.13,1,8.33
2152,"Customer 02152",13,8555.84,658.14,0,0.00
2153,"Customer 02153",10,9599.94,959.99,0,0.00
2154,"Customer 02154",17,24922.39,1466.02,1,5.88
2155,"Customer 02155",10,15744.05,1574.41,0,0.00
2156,"Customer 02156",8,4446.08,555.76,0,0.00
2157,"Customer 02157",8,9778.57,1222.32,0,0.00
2158,"Customer 02158",10,10027.35,1002.74,1,10.00
2159,"Customer 02159",8,6347.24,793.41,0,0.00
2160,"Customer 02160",14,17935.35,1281.10,3,21.43
2161,"Customer 02161",12,12918.41,1076.53,1,8.33
2162,"Customer 02162",9,11785.48,1309.50,1,11.11
2163,"Customer 02163",7,8121.51,1160.22,0,0.00
2164,"Customer 02164",12,15967.67,1330.64,0,0.00
2165,"Customer 02165",5,5926.49,1185.30,0,0.00
2166,"Customer 02166",12,12160.76,1013.40,0,0.00
2167,"Customer 02167",5,5293.99,1058.80,1,20.00
2168,"Customer 02168",14,18913.93,1351.00,2,14.29
2169,"Customer 02169",8,12067.63,1508.45,0,0.00
2170,"Customer 02170",4,6112.31,1528.08,0,0.00
2171,"Customer 02171",7,8843.31,1263.33,0,0.00
2172,"Customer 02172",10,16034.20,1603.42,0,0.00
2173,"Customer 02173",9,10045.08,1116.12,0,0.00
2174,"Customer 02174",4,4431.13,1107.78,0,0.00
2175,"Customer 02175",7,9634.25,1376.32,0,0.00
2176,"Customer 02176",7,8671.47,1238.78,1,14.29
2177,"Customer 02177",6,4332.89,722.15,0,0.00
2178,"Customer 02178",4,3443.42,860.86,0,0.00
2179,"Customer 02179",9,16418.76,1824.31,2,22.22
2180,"Customer 02180",10,23964.58,2396.46,0,0.00
2181,"Customer 02181",9,12854.71,1428.30,2,22.22
2182,"Customer 02182",10,11012.53,1101.25,0,0.00
2183,"Customer 02183",14,14035.74,1002.55,1,7.14
2184,"Customer 02184",12,12627.81,1052.32,1,8.33
2185,"Customer 02185",8,8951.11,1118.89,1,12.50
2186,"Customer 02186",6,9255.80,1542.63,0,0.00
2187,"Customer 02187",13,8519.88,655.38,2,15.38
2188,"Customer 02188",13,11659.11,896.85,0,0.00
2189,"Customer 02189",8,8859.56,1107.45,0,0.00
2190,"Customer 02190",10,10800.00,1080.00,1,10.00
2191,"Customer 02191",8,6339.18,792.40,2,25.00
2192,"Customer 02192",6,4362.37,727.06,0,0.00
2193,"Customer 02193",9,7700.16,855.57,1,11.11
2194,"Customer 02194",10,6056.09,605.61,0,0.00
2195,"Customer 02195",9,4740.59,526.73,1,11.11
2196,"Customer 02196",13,12126.29,932.79,0,0.00
2197,"Customer 02197",8,8376.96,1047.12,1,12.50
2198,"Customer 02198",14,17956.34,1282.60,0,0.00
2199,"Customer 02199",5,7599.11,1519.82,0,0.00
2200,"Customer 02200",9,8391.97,932.44,0,0.00
2201,"Customer 02201",12,14256.93,1188.08,1,8.33
2202,"Customer 02202",5,11306.95,2261.39,2,40.00
2203,"Customer 02203",14,25263.79,1804.56,2,14.29
2204,"Customer 02204",11,18816.53,1710.59,1,9.09
2205,"Customer 02205",7,15506.30,2215.19,1,14.29
2206,"Customer 02206",10,8854.68,885.47,0,0.00
2207,"Customer 02207",8,7993.86,999.23,1,12.50
2208,"Customer 02208",7,7526.59,1075.23,0,0.00
2209,"Customer 02209",9,9095.53,1010.61,0,0.00
2210,"Customer 02210",13,14719.32,1132.26,2,15.38
2211,"Customer 02211",19,20193.27,1062.80,1,5.26
2212,"Customer 02212",12,13979.90,1164.99,0,0.00
2213,"Customer 02213",9,10816.64,1201.85,0,0.00
2214,"Customer 02214",1,527.00,527.00,0,0.00
2215,"Customer 02215",6,5731.33,955.22,0,0.00
2216,"Customer 02216",10,13272.91,1327.29,1,10.00
2217,"Customer 02217",7,8270.75,1181.54,1,14.29
2218,"Customer 02218",14,14543.45,1038.82,1,7.14
2219,"Customer 02219",9,9073.24,1008.14,1,11.11
2220,"Customer 02220",11,19908.74,1809.89,0,0.00
2221,"Customer 02221",15,16628.50,1108.57,1,6.67
2222,"Customer 02222",7,12432.06,1776.01,0,0.00
2223,"Customer 02223",8,10037.36,1254.67,1,12.50
2224,"Customer 02224",7,6665.62,952.23,0,0.00
2225,"Customer 02225",12,14072.96,1172.75,0,0.00
2226,"Customer 02226",5,7652.26,1530.45,1,20.00
2227,"Customer 02227",9,6739.96,748.88,0,0.00
2228,"Customer 02228",10,9187.53,918.75,0,0.00
