"shipment_id","order_id","carrier","ship_date","expected_delivery_date","actual_delivery_date","shipment_cost","delivery_status","delivery_days","days_late"
10659,10659,"Carrier D","2024-06-06","2024-06-12","2024-06-12",18.03,"On Time",6,0
10660,10660,"Carrier B","2024-06-07","2024-06-10","2024-06-11",18.21,"Late",4,1
10661,10661,"Carrier D","2024-06-06","2024-06-09","2024-06-07",71.01,"On Time",1,0
10662,10662,"Carrier A","2024-06-05","2024-06-10","2024-06-10",70.47,"On Time",5,0
10663,10663,"Carrier A","2024-06-07","2024-06-09","2024-06-10",75.54,"Late",3,1
10664,10664,"Carrier D","2024-06-06","2024-06-09",NULL,30.50,"Not Delivered",NULL,0
10665,10665,"Carrier C","2024-06-07","2024-06-10","2024-06-10",37.67,"On Time",3,0
10666,10666,"Carrier B","2024-06-06","2024-06-10","2024-06-10",23.26,"On Time",4,0
10667,10667,"Carrier C","2024-06-07","2024-06-10","2024-06-11",21.85,"Late",4,1
10668,10668,"Carrier D","2024-06-06","2024-06-12","2024-06-12",12.18,"On Time",6,0
10669,10669,"Carrier B","2024-06-07","2024-06-13","2024-06-13",42.53,"On Time",6,0
10670,10670,"Carrier B","2024-06-08","2024-06-10","2024-06-10",18.00,"On Time",2,0
10671,10671,"Carrier B","2024-06-06","2024-06-09","2024-06-10",34.47,"Late",4,1
10672,10672,"Carrier A","2024-06-08","2024-06-10","2024-06-15",6.95,"Late",7,5
10673,10673,"Carrier B","2024-06-06","2024-06-10","2024-06-10",66.19,"On Time",4,0
10674,10674,"Carrier A","2024-06-06","2024-06-10","2024-06-10",54.13,"On Time",4,0
10675,10675,"Carrier B","2024-06-06","2024-06-13","2024-06-13",59.39,"On Time",7,0
10676,10676,"Carrier A","2024-06-06","2024-06-11",NULL,76.89,"Not Delivered",NULL,0
10677,10677,"Carrier D","2024-06-06","2024-06-14","2024-06-14",36.76,"On Time",8,0
10678,10678,"Carrier B","2024-06-08","2024-06-12","2024-06-14",34.71,"Late",6,2
10679,10679,"Carrier C","2024-06-07","2024-06-10","2024-06-12",57.36,"Late",5,2
10680,10680,"Carrier D","2024-06-07","2024-06-13","2024-06-13",26.29,"On Time",6,0
10681,10681,"Carrier A","2024-06-06","2024-06-12",NULL,24.56,"Not Delivered",NULL,0
10682,10682,"Carrier B","2024-06-06","2024-06-10","2024-06-10",76.22,"On Time",4,0
10683,10683,"Carrier A","2024-06-06","2024-06-10","2024-06-10",37.70,"On Time",4,0
10684,10684,"Carrier C","2024-06-06","2024-06-13","2024-06-13",26.72,"On Time",7,0
10685,10685,"Carrier B","2024-06-06","2024-06-13","2024-06-16",57.13,"Late",10,3
10686,10686,"Carrier B","2024-06-06","2024-06-13","2024-06-13",68.15,"On Time",7,0
10687,10687,"Carrier C","2024-06-06","2024-06-09","2024-06-09",65.32,"On Time",3,0
10688,10688,"Carrier A","2024-06-08","2024-06-10","2024-06-10",80.49,"On Time",2,0
10689,10689,"Carrier A","2024-06-07","2024-06-09","2024-06-09",25.50,"On Time",2,0
10690,10690,"Carrier C","2024-06-07","2024-06-13","2024-06-14",36.74,"Late",7,1
10691,10691,"Carrier D","2024-06-08","2024-06-12","2024-06-12",66.97,"On Time",4,0
10692,10692,"Carrier B","2024-06-07","2024-06-09","2024-06-09",13.05,"On Time",2,0
10693,10693,"Carrier B","2024-06-06","2024-06-12","2024-06-12",14.58,"On Time",6,0
10694,10694,"Carrier A","2024-06-08","2024-06-11","2024-06-11",21.21,"On Time",3,0
10695,10695,"Carrier C","2024-06-08","2024-06-09","2024-06-09",8.54,"On Time",1,0
10696,10696,"Carrier C","2024-06-06","2024-06-10","2024-06-10",64.71,"On Time",4,0
10697,10697,"Carrier C","2024-06-08","2024-06-10",NULL,58.74,"Not Delivered",NULL,0
10698,10698,"Carrier C","2024-06-08","2024-06-13",NULL,20.04,"Not Delivered",NULL,0
10699,10699,"Carrier B","2024-06-07","2024-06-12","2024-06-14",67.76,"Late",7,2
10700,10700,"Carrier D","2024-06-08","2024-06-09","2024-06-09",51.68,"On Time",1,0
10701,10701,"Carrier C","2024-06-06","2024-06-10","2024-06-08",71.23,"On Time",2,0
10702,10702,"Carrier C","2024-06-07","2024-06-09","2024-06-09",11.14,"On Time",2,0
10703,10703,"Carrier B","2024-06-08","2024-06-10","2024-06-10",62.17,"On Time",2,0
10704,10704,"Carrier D","2024-06-08","2024-06-11","2024-06-11",20.71,"On Time",3,0
10705,10705,"Carrier D","2024-06-08","2024-06-09","2024-06-09",57.31,"On Time",1,0
10706,10706,"Carrier B","2024-06-07","2024-06-14","2024-06-14",44.14,"On Time",7,0
10707,10707,"Carrier A","2024-06-07","2024-06-13","2024-06-13",29.96,"On Time",6,0
10708,10708,"Carrier C","2024-06-07","2024-06-12","2024-06-17",65.38,"Late",10,5
10709,10709,"Carrier B","2024-06-06","2024-06-11","2024-06-11",51.70,"On Time",5,0
10710,10710,"Carrier B","2024-06-06","2024-06-10","2024-06-12",53.20,"Late",6,2
10711,10711,"Carrier B","2024-06-06","2024-06-12","2024-06-12",72.23,"On Time",6,0
10712,10712,"Carrier C","2024-06-08","2024-06-14","2024-06-14",60.86,"On Time",6,0
10713,10713,"Carrier C","2024-06-08","2024-06-09","2024-06-09",79.15,"On Time",1,0
10714,10714,"Carrier A","2024-06-07","2024-06-13","2024-06-13",49.41,"On Time",6,0
10715,10715,"Carrier A","2024-06-08","2024-06-13","2024-06-13",46.85,"On Time",5,0
10716,10716,"Carrier C","2024-06-08","2024-06-12","2024-06-12",16.00,"On Time",4,0
10717,10717,"Carrier B","2024-06-06","2024-06-11","2024-06-13",53.67,"Late",7,2
10718,10718,"Carrier B","2024-06-07","2024-06-12","2024-06-12",71.50,"On Time",5,0
10719,10719,"Carrier A","2024-06-07","2024-06-14","2024-06-14",53.52,"On Time",7,0
10720,10720,"Carrier B","2024-06-08","2024-06-14","2024-06-21",82.84,"Late",13,7
10721,10721,"Carrier A","2024-06-06","2024-06-13","2024-06-13",30.47,"On Time",7,0
10722,10722,"Carrier A","2024-06-08","2024-06-13","2024-06-13",5.18,"On Time",5,0
10723,10723,"Carrier D","2024-06-08","2024-06-10","2024-06-10",49.85,"On Time",2,0
10724,10724,"Carrier D","2024-06-06","2024-06-12","2024-06-14",79.52,"Late",8,2
10725,10725,"Carrier D","2024-06-07","2024-06-12","2024-06-12",45.99,"On Time",5,0
10726,10726,"Carrier B","2024-06-06","2024-06-12","2024-06-12",21.63,"On Time",6,0
10727,10727,"Carrier B","2024-06-08","2024-06-11","2024-06-11",57.73,"On Time",3,0
10728,10728,"Carrier B","2024-06-08","2024-06-09","2024-06-10",40.36,"Late",2,1
10729,10729,"Carrier A","2024-06-08","2024-06-13","2024-06-15",71.77,"Late",7,2
10730,10730,"Carrier C","2024-06-07","2024-06-09","2024-06-09",45.21,"On Time",2,0
10731,10731,"Carrier C","2024-06-07","2024-06-09","2024-06-12",37.56,"Late",5,3
10732,10732,"Carrier C","2024-06-07","2024-06-14","2024-06-14",14.21,"On Time",7,0
10733,10733,"Carrier A","2024-06-08","2024-06-10",NULL,64.48,"Not Delivered",NULL,0
10734,10734,"Carrier D","2024-06-08","2024-06-14","2024-06-14",28.76,"On Time",6,0
10735,10735,"Carrier D","2024-06-07","2024-06-11","2024-06-12",28.65,"Late",5,1
10736,10736,"Carrier B","2024-06-09","2024-06-15","2024-06-15",49.99,"On Time",6,0
10737,10737,"Carrier C","2024-06-08","2024-06-14","2024-06-14",72.81,"On Time",6,0
10738,10738,"Carrier B","2024-06-09","2024-06-12","2024-06-12",29.55,"On Time",3,0
10739,10739,"Carrier A","2024-06-08","2024-06-12","2024-06-11",41.94,"On Time",3,0
10740,10740,"Carrier B","2024-06-07","2024-06-14","2024-06-14",6.11,"On Time",7,0
10741,10741,"Carrier D","2024-06-09","2024-06-11","2024-06-10",76.61,"On Time",1,0
10742,10742,"Carrier D","2024-06-08","2024-06-11","2024-06-11",7.26,"On Time",3,0
10743,10743,"Carrier C","2024-06-09","2024-06-13","2024-06-12",13.20,"On Time",3,0
10744,10744,"Carrier A","2024-06-07","2024-06-14","2024-06-15",41.61,"Late",8,1
10745,10745,"Carrier B","2024-06-08","2024-06-15","2024-06-15",82.63,"On Time",7,0
10746,10746,"Carrier C","2024-06-07","2024-06-14",NULL,10.14,"Not Delivered",NULL,0
10747,10747,"Carrier B","2024-06-08","2024-06-13","2024-06-18",76.92,"Late",10,5
10748,10748,"Carrier D","2024-06-08","2024-06-12","2024-06-14",46.66,"Late",6,2
10749,10749,"Carrier A","2024-06-09","2024-06-14","2024-06-15",30.11,"Late",6,1
10750,10750,"Carrier C","2024-06-07","2024-06-12","2024-06-14",59.87,"Late",7,2
10751,10751,"Carrier B","2024-06-09","2024-06-13","2024-06-13",44.00,"On Time",4,0
10752,10752,"Carrier B","2024-06-09","2024-06-11","2024-06-12",58.80,"Late",3,1
10753,10753,"Carrier A","2024-06-07","2024-06-10","2024-06-10",37.09,"On Time",3,0
10754,10754,"Carrier C","2024-06-08","2024-06-15","2024-06-15",54.55,"On Time",7,0
10755,10755,"Carrier D","2024-06-07","2024-06-11","2024-06-11",9.56,"On Time",4,0
10756,10756,"Carrier B","2024-06-08","2024-06-13","2024-06-20",80.04,"Late",12,7
10757,10757,"Carrier C","2024-06-08","2024-06-13","2024-06-16",48.09,"Late",8,3
10758,10758,"Carrier B","2024-06-07","2024-06-10","2024-06-10",66.62,"On Time",3,0
10759,10759,"Carrier C","2024-06-09","2024-06-11","2024-06-11",44.90,"On Time",2,0
10760,10760,"Carrier A","2024-06-09","2024-06-14","2024-06-14",28.93,"On Time",5,0
10761,10761,"Carrier D","2024-06-07","2024-06-12",NULL,59.12,"Not Delivered",NULL,0
10762,10762,"Carrier A","2024-06-07","2024-06-11","2024-06-11",82.59,"On Time",4,0
10763,10763,"Carrier A","2024-06-09","2024-06-11","2024-06-11",52.20,"On Time",2,0
10764,10764,"Carrier D","2024-06-08","2024-06-13","2024-06-13",73.21,"On Time",5,0
10765,10765,"Carrier D","2024-06-08","2024-06-12","2024-06-12",18.19,"On Time",4,0
10766,10766,"Carrier A","2024-06-09","2024-06-13","2024-06-13",33.38,"On Time",4,0
10767,10767,"Carrier D","2024-06-07","2024-06-12",NULL,7.54,"Not Delivered",NULL,0
10768,10768,"Carrier B","2024-06-09","2024-06-11","2024-06-13",35.47,"Late",4,2
10769,10769,"Carrier B","2024-06-09","2024-06-12","2024-06-11",53.97,"On Time",2,0
10770,10770,"Carrier A","2024-06-07","2024-06-12","2024-06-14",46.21,"Late",7,2
10771,10771,"Carrier C","2024-06-07","2024-06-12","2024-06-13",58.17,"Late",6,1
10772,10772,"Carrier D","2024-06-08","2024-06-15","2024-06-15",51.36,"On Time",7,0
10773,10773,"Carrier A","2024-06-08","2024-06-14","2024-06-14",16.56,"On Time",6,0
10774,10774,"Carrier B","2024-06-09","2024-06-13","2024-06-15",27.74,"Late",6,2
10775,10775,"Carrier D","2024-06-09","2024-06-10","2024-06-10",55.62,"On Time",1,0
10776,10776,"Carrier A","2024-06-07","2024-06-13","2024-06-20",58.57,"Late",13,7
10777,10777,"Carrier D","2024-06-09","2024-06-11","2024-06-11",42.42,"On Time",2,0
10778,10778,"Carrier B","2024-06-08","2024-06-14","2024-06-17",49.52,"Late",9,3
10779,10779,"Carrier B","2024-06-09","2024-06-10","2024-06-10",41.83,"On Time",1,0
10780,10780,"Carrier B","2024-06-07","2024-06-13","2024-06-18",59.75,"Late",11,5
10781,10781,"Carrier D","2024-06-09","2024-06-12","2024-06-10",35.82,"On Time",1,0
10782,10782,"Carrier D","2024-06-08","2024-06-14","2024-06-19",20.08,"Late",11,5
10783,10783,"Carrier B","2024-06-07","2024-06-13","2024-06-14",9.96,"Late",7,1
10784,10784,"Carrier D","2024-06-09","2024-06-13","2024-06-13",36.83,"On Time",4,0
10785,10785,"Carrier D","2024-06-08","2024-06-12","2024-06-12",9.06,"On Time",4,0
10786,10786,"Carrier B","2024-06-07","2024-06-10","2024-06-13",82.67,"Late",6,3
10787,10787,"Carrier D","2024-06-07","2024-06-10","2024-06-17",80.23,"Late",10,7
10788,10788,"Carrier A","2024-06-09","2024-06-13","2024-06-13",79.53,"On Time",4,0
10789,10789,"Carrier A","2024-06-09","2024-06-12","2024-06-12",57.55,"On Time",3,0
10790,10790,"Carrier B","2024-06-07","2024-06-12","2024-06-19",12.50,"Late",12,7
10791,10791,"Carrier A","2024-06-07","2024-06-12","2024-06-12",21.01,"On Time",5,0
10792,10792,"Carrier A","2024-06-09","2024-06-13","2024-06-13",14.10,"On Time",4,0
10793,10793,"Carrier B","2024-06-09","2024-06-13","2024-06-13",32.03,"On Time",4,0
10794,10794,"Carrier C","2024-06-09","2024-06-11","2024-06-12",12.58,"Late",3,1
10795,10795,"Carrier C","2024-06-08","2024-06-10","2024-06-09",21.40,"On Time",1,0
10796,10796,"Carrier C","2024-06-09","2024-06-13","2024-06-13",62.67,"On Time",4,0
10797,10797,"Carrier A","2024-06-09","2024-06-10","2024-06-13",22.11,"Late",4,3
10798,10798,"Carrier A","2024-06-08","2024-06-12","2024-06-12",41.34,"On Time",4,0
10799,10799,"Carrier C","2024-06-09","2024-06-11","2024-06-11",70.87,"On Time",2,0
10800,10800,"Carrier A","2024-06-09","2024-06-11","2024-06-12",62.39,"Late",3,1
10801,10801,"Carrier A","2024-06-08","2024-06-14","2024-06-14",38.18,"On Time",6,0
10802,10802,"Carrier D","2024-06-07","2024-06-12","2024-06-17",28.30,"Late",10,5
10803,10803,"Carrier C","2024-06-09","2024-06-10","2024-06-10",6.67,"On Time",1,0
10804,10804,"Carrier A","2024-06-09","2024-06-14","2024-06-14",35.44,"On Time",5,0
10805,10805,"Carrier B","2024-06-08","2024-06-11",NULL,60.01,"Not Delivered",NULL,0
10806,10806,"Carrier A","2024-06-08","2024-06-15","2024-06-20",66.80,"Late",12,5
10807,10807,"Carrier C","2024-06-09","2024-06-11","2024-06-11",73.73,"On Time",2,0
10808,10808,"Carrier C","2024-06-10","2024-06-13","2024-06-13",84.41,"On Time",3,0
10809,10809,"Carrier A","2024-06-08","2024-06-13","2024-06-13",39.09,"On Time",5,0
10810,10810,"Carrier B","2024-06-09","2024-06-11","2024-06-16",35.59,"Late",7,5
10811,10811,"Carrier C","2024-06-10","2024-06-11","2024-06-11",44.02,"On Time",1,0
10812,10812,"Carrier B","2024-06-09","2024-06-13","2024-06-13",51.33,"On Time",4,0
10813,10813,"Carrier C","2024-06-08","2024-06-13","2024-06-14",47.25,"Late",6,1
10814,10814,"Carrier C","2024-06-08","2024-06-16","2024-06-16",19.12,"On Time",8,0
10815,10815,"Carrier A","2024-06-09","2024-06-14","2024-06-15",61.22,"Late",6,1
10816,10816,"Carrier B","2024-06-10","2024-06-12","2024-06-12",12.40,"On Time",2,0
10817,10817,"Carrier C","2024-06-09","2024-06-12","2024-06-12",82.18,"On Time",3,0
10818,10818,"Carrier B","2024-06-09","2024-06-11","2024-06-11",38.44,"On Time",2,0
10819,10819,"Carrier D","2024-06-08","2024-06-16","2024-06-19",50.18,"Late",11,3
10820,10820,"Carrier A","2024-06-08","2024-06-15","2024-06-15",24.75,"On Time",7,0
10821,10821,"Carrier C","2024-06-10","2024-06-13","2024-06-13",50.83,"On Time",3,0
10822,10822,"Carrier A","2024-06-08","2024-06-13","2024-06-13",59.34,"On Time",5,0
10823,10823,"Carrier B","2024-06-10","2024-06-15","2024-06-13",20.21,"On Time",3,0
10824,10824,"Carrier A","2024-06-09","2024-06-11","2024-06-16",68.81,"Late",7,5
10825,10825,"Carrier A","2024-06-09","2024-06-16","2024-06-16",77.51,"On Time",7,0
10826,10826,"Carrier B","2024-06-09","2024-06-12","2024-06-12",16.69,"On Time",3,0
10827,10827,"Carrier D","2024-06-09","2024-06-15","2024-06-15",39.19,"On Time",6,0
10828,10828,"Carrier B","2024-06-09","2024-06-11","2024-06-11",73.34,"On Time",2,0
10829,10829,"Carrier C","2024-06-08","2024-06-16","2024-06-16",36.09,"On Time",8,0
10830,10830,"Carrier A","2024-06-08","2024-06-16","2024-06-18",16.34,"Late",10,2
10831,10831,"Carrier B","2024-06-10","2024-06-13","2024-06-13",21.03,"On Time",3,0
10832,10832,"Carrier C","2024-06-09","2024-06-15","2024-06-15",52.06,"On Time",6,0
10833,10833,"Carrier D","2024-06-09","2024-06-15","2024-06-14",26.45,"On Time",5,0
10834,10834,"Carrier B","2024-06-08","2024-06-12","2024-06-12",22.95,"On Time",4,0
10835,10835,"Carrier B","2024-06-08","2024-06-15","2024-06-15",44.20,"On Time",7,0
10836,10836,"Carrier D","2024-06-08","2024-06-13","2024-06-15",19.71,"Late",7,2
10837,10837,"Carrier B","2024-06-10","2024-06-11","2024-06-11",60.11,"On Time",1,0
10838,10838,"Carrier A","2024-06-08","2024-06-14","2024-06-14",80.83,"On Time",6,0
10839,10839,"Carrier A","2024-06-09","2024-06-14","2024-06-16",42.77,"Late",7,2
10840,10840,"Carrier A","2024-06-09","2024-06-15","2024-06-17",26.59,"Late",8,2
10841,10841,"Carrier C","2024-06-10","2024-06-12",NULL,64.22,"Not Delivered",NULL,0
10842,10842,"Carrier B","2024-06-09","2024-06-13","2024-06-20",32.95,"Late",11,7
10843,10843,"Carrier C","2024-06-08","2024-06-12","2024-06-15",73.75,"Late",7,3
10844,10844,"Carrier A","2024-06-08","2024-06-12","2024-06-12",78.90,"On Time",4,0
10845,10845,"Carrier D","2024-06-08","2024-06-11","2024-06-11",58.45,"On Time",3,0
10846,10846,"Carrier A","2024-06-08","2024-06-16","2024-06-16",75.16,"On Time",8,0
10847,10847,"Carrier D","2024-06-08","2024-06-11","2024-06-11",22.51,"On Time",3,0
10848,10848,"Carrier A","2024-06-10","2024-06-13","2024-06-13",41.90,"On Time",3,0
10849,10849,"Carrier A","2024-06-10","2024-06-11",NULL,73.82,"Not Delivered",NULL,0
10850,10850,"Carrier B","2024-06-09","2024-06-13","2024-06-13",20.51,"On Time",4,0
10851,10851,"Carrier D","2024-06-10","2024-06-15","2024-06-13",18.63,"On Time",3,0
10852,10852,"Carrier B","2024-06-10","2024-06-16","2024-06-16",54.04,"On Time",6,0
10853,10853,"Carrier B","2024-06-10","2024-06-12","2024-06-15",24.48,"Late",5,3
10854,10854,"Carrier C","2024-06-08","2024-06-13","2024-06-13",51.38,"On Time",5,0
10855,10855,"Carrier A","2024-06-09","2024-06-15","2024-06-15",69.77,"On Time",6,0
10856,10856,"Carrier C","2024-06-10","2024-06-15","2024-06-15",7.63,"On Time",5,0
10857,10857,"Carrier A","2024-06-08","2024-06-14","2024-06-14",34.33,"On Time",6,0
10858,10858,"Carrier C","2024-06-10","2024-06-13","2024-06-13",6.39,"On Time",3,0
10859,10859,"Carrier B","2024-06-10","2024-06-12","2024-06-12",11.37,"On Time",2,0
10860,10860,"Carrier D","2024-06-08","2024-06-13","2024-06-15",80.68,"Late",7,2
10861,10861,"Carrier D","2024-06-08","2024-06-11","2024-06-14",77.67,"Late",6,3
10862,10862,"Carrier C","2024-06-09","2024-06-11","2024-06-11",7.14,"On Time",2,0
10863,10863,"Carrier A","2024-06-09","2024-06-12","2024-06-17",47.56,"Late",8,5
10864,10864,"Carrier C","2024-06-09","2024-06-14","2024-06-12",35.87,"On Time",3,0
10865,10865,"Carrier C","2024-06-10","2024-06-12","2024-06-12",59.84,"On Time",2,0
10866,10866,"Carrier A","2024-06-08","2024-06-16",NULL,72.21,"Not Delivered",NULL,0
10867,10867,"Carrier A","2024-06-08","2024-06-12","2024-06-12",23.36,"On Time",4,0
10868,10868,"Carrier B","2024-06-09","2024-06-12","2024-06-12",32.68,"On Time",3,0
10869,10869,"Carrier B","2024-06-10","2024-06-14","2024-06-14",29.17,"On Time",4,0
10870,10870,"Carrier C","2024-06-10","2024-06-13","2024-06-15",16.68,"Late",5,2
10871,10871,"Carrier C","2024-06-10","2024-06-11","2024-06-11",11.10,"On Time",1,0
10872,10872,"Carrier A","2024-06-08","2024-06-11","2024-06-13",27.04,"Late",5,2
10873,10873,"Carrier C","2024-06-08","2024-06-15","2024-06-15",39.29,"On Time",7,0
10874,10874,"Carrier A","2024-06-08","2024-06-15","2024-06-17",80.32,"Late",9,2
10875,10875,"Carrier D","2024-06-09","2024-06-15","2024-06-16",10.39,"Late",7,1
10876,10876,"Carrier D","2024-06-09","2024-06-13","2024-06-18",22.05,"Late",9,5
10877,10877,"Carrier A","2024-06-08","2024-06-15","2024-06-16",6.03,"Late",8,1
10878,10878,"Carrier D","2024-06-09","2024-06-13","2024-06-13",10.69,"On Time",4,0
10879,10879,"Carrier A","2024-06-10","2024-06-14","2024-06-14",37.02,"On Time",4,0
10880,10880,"Carrier C","2024-06-10","2024-06-17","2024-06-17",78.26,"On Time",7,0
10881,10881,"Carrier B","2024-06-09","2024-06-15","2024-06-15",40.98,"On Time",6,0
10882,10882,"Carrier A","2024-06-10","2024-06-13",NULL,62.62,"Not Delivered",NULL,0
10883,10883,"Carrier C","2024-06-10","2024-06-13","2024-06-13",42.84,"On Time",3,0
10884,10884,"Carrier A","2024-06-10","2024-06-15","2024-06-15",40.45,"On Time",5,0
10885,10885,"Carrier C","2024-06-11","2024-06-17","2024-06-17",62.76,"On Time",6,0
10886,10886,"Carrier C","2024-06-10","2024-06-14","2024-06-16",10.10,"Late",6,2
10887,10887,"Carrier B","2024-06-09","2024-06-13","2024-06-13",30.64,"On Time",4,0
10888,10888,"Carrier C","2024-06-11","2024-06-17","2024-06-17",79.22,"On Time",6,0
10889,10889,"Carrier D","2024-06-10","2024-06-16","2024-06-16",75.13,"On Time",6,0
10890,10890,"Carrier C","2024-06-11","2024-06-17","2024-06-17",46.52,"On Time",6,0
10891,10891,"Carrier A","2024-06-09","2024-06-12","2024-06-11",9.07,"On Time",2,0
10892,10892,"Carrier A","2024-06-09","2024-06-14","2024-06-14",11.04,"On Time",5,0
10893,10893,"Carrier A","2024-06-09","2024-06-17","2024-06-17",66.08,"On Time",8,0
10894,10894,"Carrier A","2024-06-09","2024-06-14","2024-06-14",12.91,"On Time",5,0
10895,10895,"Carrier C","2024-06-11","2024-06-12","2024-06-12",44.33,"On Time",1,0
10896,10896,"Carrier C","2024-06-09","2024-06-13","2024-06-13",81.42,"On Time",4,0
10897,10897,"Carrier C","2024-06-09","2024-06-12","2024-06-13",73.56,"Late",4,1
10898,10898,"Carrier C","2024-06-11","2024-06-17","2024-06-17",50.89,"On Time",6,0
10899,10899,"Carrier D","2024-06-11","2024-06-14","2024-06-17",61.08,"Late",6,3
10900,10900,"Carrier D","2024-06-11","2024-06-12","2024-06-15",43.02,"Late",4,3
10901,10901,"Carrier A","2024-06-11","2024-06-15","2024-06-15",48.17,"On Time",4,0
10902,10902,"Carrier D","2024-06-10","2024-06-14","2024-06-14",10.52,"On Time",4,0
10903,10903,"Carrier C","2024-06-10","2024-06-17","2024-06-17",17.37,"On Time",7,0
